,online_order,book_table,rate,votes,location,rest_type,dish_liked,cuisines,approx_cost(for two people),listed_in(type),listed_in(city)
474,1,1,4.2,164,1,19,1726,615,500.0,3,1
475,1,0,3.2,6,1,39,5228,2591,200.0,3,1
476,1,0,3.8,527,4,27,2742,1761,500.0,3,1
477,0,0,4.3,345,1,40,2343,1449,400.0,4,1
478,0,0,4.4,356,1,88,1877,1686,150.0,4,1
479,1,0,3.7,17,1,40,5228,1159,400.0,4,1
480,1,0,3.9,38,1,40,2134,1442,150.0,4,1
481,0,0,3.7,78,1,3,5228,254,150.0,4,1
482,0,0,3.8,60,1,40,5228,254,400.0,4,1
483,1,0,4.0,115,1,88,5228,1699,400.0,4,1
484,0,0,3.8,39,1,0,5228,263,300.0,4,1
485,1,0,3.9,116,1,40,4502,1452,400.0,4,1
486,1,0,3.8,918,1,22,1405,743,800.0,4,1
487,0,0,3.7,46,1,90,5228,1699,400.0,4,1
488,1,0,3.9,41,1,40,5228,1153,300.0,4,1
489,1,0,3.8,144,1,19,3624,817,700.0,4,1
490,0,0,3.8,28,1,16,5228,1535,150.0,4,1
491,1,0,4.3,860,1,40,3148,1178,500.0,4,1
492,0,0,3.5,14,1,88,5228,1699,200.0,4,1
493,0,0,4.0,66,1,0,5228,263,300.0,4,1
494,1,0,3.2,8,1,88,5228,1699,100.0,4,1
495,1,0,3.7,54,1,16,5228,1164,400.0,4,1
496,0,0,3.5,7,1,40,5228,1153,500.0,4,1
497,0,0,3.2,9,1,40,5228,1442,300.0,4,1
498,0,0,3.6,42,1,17,5228,360,300.0,4,1
499,0,0,3.8,64,1,78,5228,1222,250.0,4,1
500,1,0,3.6,14,1,0,5228,263,350.0,4,1
501,0,0,3.8,45,1,92,1780,254,400.0,4,1
502,0,0,3.2,11,1,19,5228,578,600.0,4,1
503,0,0,3.5,13,1,0,5228,263,300.0,4,1
504,0,0,3.4,7,1,40,5228,1449,150.0,4,1
505,0,0,3.4,8,1,0,5228,263,400.0,4,1
506,0,0,,0,1,40,5228,1686,150.0,4,1
507,0,0,,0,1,0,5228,254,300.0,4,1
508,0,0,2.9,25,1,40,5228,1449,200.0,4,1
509,0,0,3.2,17,1,40,5228,1178,150.0,4,1
510,0,0,,0,1,39,5228,263,500.0,4,1
511,0,0,,0,1,88,5228,1686,300.0,4,1
512,0,0,,0,1,38,5228,1153,200.0,4,1
513,1,0,3.9,35,1,39,5228,263,500.0,4,1
514,1,0,3.9,70,1,40,5124,1277,400.0,4,1
515,0,0,4.0,98,4,90,3118,1702,400.0,4,1
516,0,0,3.7,25,4,40,5228,1449,250.0,4,1
517,1,0,4.0,219,4,19,3855,712,600.0,4,1
518,1,0,4.0,73,4,0,2678,285,300.0,4,1
519,0,0,3.6,16,4,6,5228,297,150.0,4,1
520,0,0,3.6,8,4,0,5228,263,250.0,4,1
521,1,0,3.8,15,4,0,5228,254,400.0,4,1
522,0,0,3.6,46,4,90,5228,1699,200.0,4,1
523,0,0,,0,4,0,5228,263,300.0,4,1
524,1,0,3.3,13,4,47,5228,1185,300.0,4,1
525,1,0,3.3,9,4,40,5228,1153,250.0,4,1
526,1,0,4.0,43,4,40,5228,1178,250.0,4,1
527,1,0,2.7,97,4,27,2747,2489,400.0,4,1
528,0,0,,0,29,40,5228,1442,200.0,4,1
529,1,0,3.7,22,4,88,5228,1689,250.0,4,1
530,0,0,3.5,15,4,6,5228,254,400.0,4,1
531,0,0,,0,32,91,5228,1153,350.0,4,1
532,1,0,3.6,27,4,40,5228,1215,250.0,4,1
533,1,0,3.9,888,1,27,4714,2169,750.0,5,1
534,1,1,4.0,349,1,27,4620,2339,1.2,5,1
535,1,0,4.2,287,1,78,3455,1761,350.0,5,1
536,1,1,4.6,2556,1,29,1999,2246,600.0,5,1
537,1,1,4.2,354,1,27,4761,218,800.0,5,1
538,1,1,4.1,775,1,27,3628,2091,800.0,5,1
539,1,1,4.2,2115,1,27,3906,2262,800.0,5,1
540,0,1,3.8,977,1,60,181,1346,1.3,5,1
541,0,0,4.1,868,1,73,232,1074,1.2,5,1
542,1,0,4.0,324,1,19,3879,719,700.0,5,1
543,1,0,4.1,787,1,27,2945,922,800.0,5,1
544,1,0,4.2,504,1,19,5172,744,550.0,5,1
545,1,0,4.1,402,1,19,5173,557,500.0,5,1
546,1,1,4.2,150,1,19,2900,719,600.0,5,1
547,1,1,4.2,164,1,19,1726,615,500.0,5,1
548,0,0,4.2,244,1,27,3646,1507,800.0,5,1
549,1,0,4.0,771,1,27,3468,2474,450.0,5,1
550,1,0,4.2,1647,1,27,3263,956,600.0,5,1
551,0,1,4.0,808,1,27,4401,1834,850.0,5,1
552,0,0,4.0,424,1,19,4454,622,450.0,5,1
553,1,0,3.9,135,1,27,4719,1872,800.0,5,1
554,0,0,3.9,28,1,65,5228,2381,300.0,5,1
555,1,0,3.8,918,1,22,1405,743,800.0,5,1
556,1,0,3.8,90,1,19,2172,557,650.0,5,1
557,1,0,3.9,519,1,27,4996,871,900.0,5,1
558,1,0,3.6,105,1,27,3791,2629,700.0,5,1
559,0,0,3.7,43,1,10,5228,1834,700.0,5,1
560,0,0,3.7,46,1,90,5228,1699,400.0,5,1
561,1,0,3.9,133,1,19,2949,692,800.0,5,1
562,1,0,3.8,144,1,19,3624,817,700.0,5,1
563,0,0,3.9,93,1,19,941,713,300.0,5,1
564,1,0,3.8,42,1,78,4313,2474,300.0,5,1
565,1,0,2.5,247,1,27,3479,1761,500.0,5,1
566,1,0,3.1,13,1,19,5228,615,400.0,5,1
567,0,0,3.7,39,1,27,5228,1834,450.0,5,1
568,1,0,3.0,62,1,19,484,700,400.0,5,1
569,1,0,3.8,160,1,27,2818,1834,700.0,5,1
570,0,0,3.5,14,1,88,5228,1699,200.0,5,1
571,0,0,3.8,42,1,27,5228,1834,700.0,5,1
572,1,0,3.1,119,1,27,5228,391,700.0,5,1
573,1,0,3.6,129,1,27,4618,1656,600.0,5,1
574,0,0,3.3,62,1,8,1279,2474,800.0,5,1
575,0,0,,0,1,65,5228,2381,200.0,5,1
576,1,0,3.6,24,1,27,5228,1834,600.0,5,1
577,0,0,,0,1,27,5228,2136,500.0,5,1
578,0,0,2.6,283,1,27,291,1761,600.0,5,1
579,0,0,3.6,42,1,17,5228,360,300.0,5,1
580,0,0,3.4,10,1,78,5228,1645,300.0,5,1
581,0,0,3.7,39,1,27,5228,2038,950.0,5,1
582,1,0,3.8,59,1,27,4738,1834,750.0,5,1
583,1,0,3.5,179,1,27,2288,1856,600.0,5,1
584,0,0,3.8,62,1,78,2499,2410,150.0,5,1
585,0,0,3.4,6,1,27,5228,977,500.0,5,1
586,0,0,3.1,30,1,8,5228,880,1.0,5,1
587,0,0,3.5,10,1,78,5228,2392,300.0,5,1
588,0,0,3.6,36,1,27,5228,1746,500.0,5,1
589,0,0,3.7,31,1,19,5228,557,300.0,5,1
590,0,0,,0,1,8,5228,1280,500.0,5,1
591,0,0,3.2,11,1,19,5228,578,600.0,5,1
592,0,0,3.0,98,1,8,3412,1834,800.0,5,1
593,0,0,3.5,18,1,17,5228,1549,150.0,5,1
594,0,0,3.5,10,1,27,5228,2474,500.0,5,1
595,0,0,2.7,128,1,27,827,950,850.0,5,1
596,0,0,,0,1,78,5228,2508,400.0,5,1
597,1,0,2.8,45,1,27,3778,2264,800.0,5,1
598,1,0,3.2,119,1,27,5228,1834,400.0,5,1
599,1,0,3.4,12,1,17,5228,350,150.0,5,1
600,0,0,,0,1,78,5228,428,350.0,5,1
601,0,0,3.3,4,1,19,5228,686,500.0,5,1
602,0,0,,0,1,19,5228,685,900.0,5,1
603,0,0,,0,1,27,5228,1834,700.0,5,1
604,0,0,,0,1,17,5228,350,150.0,5,1
605,1,0,3.5,41,80,58,3797,2254,400.0,5,1
606,1,0,3.7,405,1,27,3941,2252,750.0,5,1
607,1,0,3.9,388,1,27,1031,490,650.0,5,1
608,0,0,4.7,651,1,78,2810,2381,100.0,5,1
609,1,0,4.3,734,1,78,3462,2489,200.0,5,1
610,0,0,3.7,21,1,78,5228,1761,450.0,5,1
611,0,0,4.0,1047,1,78,3639,1486,450.0,5,1
612,1,0,3.8,505,1,78,548,535,450.0,5,1
613,0,0,3.6,55,1,78,5228,1238,200.0,5,1
614,1,0,3.9,264,1,78,2459,2381,200.0,5,1
615,1,0,3.8,133,1,78,5228,1661,300.0,5,1
616,1,0,3.9,286,1,78,566,535,500.0,5,1
617,0,0,4.4,343,1,78,2777,2381,100.0,5,1
618,1,0,3.6,66,1,78,5228,2381,150.0,5,1
619,1,0,3.4,10,1,78,5228,2381,100.0,5,1
620,1,0,3.8,61,1,78,5228,1834,300.0,5,1
621,0,0,3.8,70,1,78,4838,1225,500.0,5,1
622,1,0,3.6,28,1,78,5228,502,300.0,5,1
623,1,0,3.8,70,1,78,2779,2381,100.0,5,1
624,1,0,3.8,28,1,78,5228,1215,150.0,5,1
625,1,0,3.5,15,1,78,5228,2158,250.0,5,1
626,1,0,3.8,131,1,78,5228,388,250.0,5,1
627,0,0,3.8,19,1,78,5228,2381,150.0,5,1
628,1,0,3.7,237,1,78,980,2436,200.0,5,1
629,1,0,3.3,6,1,78,5228,2469,500.0,5,1
630,1,0,4.1,201,1,78,2803,2489,300.0,5,1
631,1,0,2.8,506,1,78,600,2021,500.0,5,1
632,0,0,4.1,520,1,78,5092,414,300.0,5,1
633,1,0,3.8,104,1,78,5228,429,300.0,5,1
634,0,0,3.7,88,1,78,2747,2469,300.0,5,1
635,1,0,3.6,95,1,78,5228,2518,150.0,5,1
636,1,0,3.7,136,1,78,5111,2309,600.0,5,1
637,1,0,3.8,101,1,78,5228,429,400.0,5,1
638,1,0,4.2,60,1,78,5228,2489,200.0,5,1
639,0,0,3.9,88,1,78,2503,2381,250.0,5,1
640,0,0,3.5,8,1,78,5228,2381,200.0,5,1
641,0,0,3.4,145,1,78,5228,1324,300.0,5,1
642,1,0,3.6,46,1,78,5228,1288,500.0,5,1
643,1,0,3.4,22,1,78,5228,2381,200.0,5,1
644,1,0,3.9,57,1,78,5228,2489,200.0,5,1
645,0,0,3.8,189,1,78,1658,2381,300.0,5,1
646,0,0,3.7,22,1,78,5228,1215,500.0,5,1
647,1,0,3.6,18,1,78,5228,1321,250.0,5,1
648,1,0,3.7,73,1,78,5228,429,400.0,5,1
649,0,0,3.8,39,1,78,2747,2421,350.0,5,1
650,1,0,3.9,540,1,78,3352,2252,800.0,5,1
651,0,0,3.6,71,1,78,5098,2136,250.0,5,1
652,1,0,3.6,24,1,78,5228,419,250.0,5,1
653,0,0,,0,1,78,5228,2410,100.0,5,1
654,0,0,3.5,11,1,78,5228,2489,300.0,5,1
655,0,0,3.4,9,1,78,5228,1653,350.0,5,1
656,0,0,3.5,12,1,78,5228,1238,500.0,5,1
657,1,0,3.8,120,1,78,5228,2024,250.0,5,1
658,1,0,3.0,82,1,78,5228,2489,300.0,5,1
659,1,0,3.5,88,1,78,1111,2477,350.0,5,1
660,1,0,,0,1,78,5228,2091,400.0,5,1
661,1,0,4.0,17,1,78,5228,2381,150.0,5,1
662,1,0,3.0,87,1,78,2188,2256,600.0,5,1
663,1,0,3.4,14,1,78,5228,2381,300.0,5,1
664,0,0,3.5,31,1,78,5228,1761,200.0,5,1
665,0,0,3.5,17,1,78,5228,2381,300.0,5,1
666,1,0,4.2,415,1,78,4296,1817,500.0,5,1
667,1,0,3.3,128,1,78,2605,1834,300.0,5,1
668,0,0,4.1,94,1,78,1669,2381,100.0,5,1
669,0,0,3.8,64,1,78,5228,1222,250.0,5,1
670,0,0,3.7,65,1,78,3427,1338,300.0,5,1
671,1,0,3.4,7,1,78,5228,1834,250.0,5,1
672,0,0,3.3,5,1,78,5228,2381,350.0,5,1
673,0,0,3.5,52,1,78,4300,2381,300.0,5,1
674,1,0,2.7,123,1,78,5228,1215,200.0,5,1
675,1,0,3.0,290,1,78,1114,1863,450.0,5,1
676,1,0,3.7,59,1,78,3510,2211,200.0,5,1
677,0,0,3.7,130,1,78,1728,2381,200.0,5,1
678,1,0,2.8,91,1,78,5228,1888,400.0,5,1
679,1,0,3.3,12,1,78,5228,388,300.0,5,1
680,1,0,3.5,80,1,78,4198,2618,250.0,5,1
681,1,0,3.9,441,1,78,259,2477,400.0,5,1
682,0,0,3.4,10,1,78,5228,1761,250.0,5,1
683,0,0,3.5,12,1,78,5228,2537,100.0,5,1
684,0,0,3.4,7,1,78,5228,2537,100.0,5,1
685,0,0,3.4,8,1,78,5228,473,300.0,5,1
686,0,0,,0,1,78,5228,1761,200.0,5,1
687,0,0,3.2,9,1,78,5228,388,300.0,5,1
688,0,0,3.6,47,1,78,5228,2537,150.0,5,1
689,0,0,3.1,29,1,78,5228,1761,150.0,5,1
690,0,0,,0,1,78,5228,388,250.0,5,1
691,0,0,,0,1,78,5228,2211,200.0,5,1
692,0,0,,0,1,78,5228,2381,100.0,5,1
693,0,0,,0,1,78,5228,2537,150.0,5,1
694,0,0,,0,1,78,5228,1661,250.0,5,1
695,0,0,,0,1,78,5228,2381,400.0,5,1
696,1,0,3.8,66,1,78,5228,119,300.0,5,1
697,1,0,3.1,28,1,78,5228,388,200.0,5,1
698,0,0,3.2,4,1,78,5228,1215,200.0,5,1
699,0,0,3.3,7,1,78,5228,1661,200.0,5,1
700,0,0,3.2,5,1,78,5228,2136,250.0,5,1
701,0,0,3.1,6,1,78,5228,1334,100.0,5,1
702,0,0,3.3,17,1,78,5228,2556,200.0,5,1
703,0,0,3.0,27,1,78,5228,2579,200.0,5,1
704,0,0,3.1,9,1,78,5228,388,200.0,5,1
705,0,0,3.3,4,1,78,5228,1552,200.0,5,1
706,0,0,,0,1,78,5228,2188,400.0,5,1
707,0,0,,0,1,78,5228,2381,150.0,5,1
708,0,0,3.7,21,1,78,5228,1316,150.0,5,1
709,0,0,3.6,22,1,78,5228,54,300.0,5,1
710,0,0,3.0,15,1,78,5228,1834,300.0,5,1
711,0,0,,0,1,78,5228,56,150.0,5,1
712,0,0,,0,1,78,5228,54,250.0,5,1
713,0,0,,0,1,78,5228,443,150.0,5,1
714,0,0,,0,1,78,5228,388,250.0,5,1
715,0,0,,0,1,78,5228,2381,150.0,5,1
716,0,0,,0,1,78,5228,2392,150.0,5,1
717,0,0,,0,1,80,5228,1407,350.0,5,1
718,0,0,,0,1,78,5228,2381,250.0,5,1
719,0,0,,0,1,78,5228,2392,300.0,5,1
720,0,0,,0,1,78,5228,880,450.0,5,1
721,0,0,,0,1,78,5228,2436,150.0,5,1
722,1,0,,0,1,78,5228,2381,200.0,5,1
723,1,0,3.4,19,1,78,5228,2469,200.0,5,1
724,1,0,3.4,8,1,79,5228,2389,250.0,5,1
725,1,0,,0,1,78,5228,2632,150.0,5,1
726,1,0,3.6,84,1,78,1666,2474,250.0,5,1
727,0,0,4.0,42,1,78,938,2518,300.0,5,1
728,1,0,3.0,213,1,78,3180,2160,400.0,5,1
729,1,0,2.9,11,1,78,5228,1761,500.0,5,1
730,1,0,3.8,58,1,78,5228,2425,300.0,5,1
731,0,0,4.2,725,32,78,3055,2392,350.0,5,1
732,1,0,3.9,750,4,27,1727,1951,500.0,5,1
733,0,0,3.8,166,4,27,3431,2119,600.0,5,1
734,0,0,4.4,4460,4,78,2055,2381,150.0,5,1
735,0,0,3.9,153,4,27,1797,2381,350.0,5,1
736,1,0,3.8,469,4,27,2819,1856,750.0,5,1
737,1,0,4.1,364,4,27,2770,2429,550.0,5,1
738,1,0,3.8,286,4,27,3310,1761,600.0,5,1
739,1,0,3.8,527,4,27,2742,1761,500.0,5,1
740,1,0,3.9,101,4,78,4775,2381,150.0,5,1
741,1,0,4.1,558,4,78,248,2381,150.0,5,1
742,0,0,3.8,94,57,27,5228,1834,550.0,5,1
743,0,0,3.8,148,4,29,3560,1830,550.0,5,1
744,0,0,2.7,377,4,73,4900,1970,1.1,5,1
745,0,0,3.9,206,4,78,1024,2463,450.0,5,1
746,1,0,3.3,5,4,28,5228,2477,800.0,5,1
747,0,0,3.9,100,4,78,1736,2474,300.0,5,1
748,1,0,4.2,444,4,78,4776,2381,100.0,5,1
749,0,0,3.9,133,4,27,1285,1483,650.0,5,1
750,1,0,4.0,219,4,19,3855,712,600.0,5,1
751,0,0,4.2,253,4,78,2504,2381,250.0,5,1
752,0,0,3.4,51,4,78,5228,2416,350.0,5,1
753,0,0,3.7,61,4,27,3041,513,600.0,5,1
754,1,0,3.8,155,57,27,3743,2445,400.0,5,1
755,1,0,3.9,233,32,27,1747,1515,800.0,5,1
756,1,0,3.7,264,57,27,2476,1860,750.0,5,1
757,0,0,3.9,66,4,27,5228,2381,400.0,5,1
758,0,0,4.1,238,4,78,2806,2381,600.0,5,1
759,1,0,3.8,58,4,78,5228,792,150.0,5,1
760,1,0,3.9,47,4,78,5228,2381,200.0,5,1
761,1,0,3.5,155,4,78,5228,429,400.0,5,1
762,1,0,4.1,176,4,27,454,95,800.0,5,1
763,1,0,3.7,93,4,78,2836,2537,200.0,5,1
764,0,0,3.8,124,4,78,2830,2444,300.0,5,1
765,1,0,4.3,275,4,78,2508,2381,100.0,5,1
766,0,0,4.2,254,4,78,2808,2381,150.0,5,1
767,0,0,4.1,177,4,78,2041,2381,100.0,5,1
768,1,0,3.7,23,32,78,5228,1941,300.0,5,1
769,1,0,4.0,132,4,78,4553,1215,200.0,5,1
770,1,0,3.6,35,32,78,5228,2359,300.0,5,1
771,1,0,3.8,74,4,78,1674,2474,300.0,5,1
772,1,0,3.9,38,4,78,5228,792,200.0,5,1
773,1,0,3.6,172,84,27,259,1834,700.0,5,1
774,1,0,3.4,4,4,27,5228,2012,500.0,5,1
775,1,0,3.9,543,4,78,2457,2436,300.0,5,1
776,0,0,4.0,52,4,78,1655,2381,300.0,5,1
777,0,0,3.7,217,4,27,849,1956,450.0,5,1
778,0,0,2.9,34,4,27,5228,2395,750.0,5,1
779,0,0,3.3,6,4,78,5228,2080,300.0,5,1
780,1,0,3.6,15,4,78,5228,2381,100.0,5,1
781,0,0,3.9,111,4,27,3001,1924,700.0,5,1
782,1,0,3.8,133,4,78,1803,2556,200.0,5,1
783,0,0,3.8,39,32,78,2782,2469,250.0,5,1
784,0,0,4.0,64,4,78,813,2381,200.0,5,1
785,0,0,3.6,16,57,78,5228,2381,300.0,5,1
786,1,0,3.8,25,4,78,5228,2328,350.0,5,1
787,0,0,3.6,8,57,27,5228,2139,800.0,5,1
788,0,0,3.3,6,4,27,5228,2474,450.0,5,1
789,0,0,3.2,14,32,78,5228,2381,250.0,5,1
790,0,0,3.6,46,4,78,5228,109,450.0,5,1
791,0,0,3.8,148,4,78,4487,1338,150.0,5,1
792,1,0,3.7,21,57,78,5228,2381,300.0,5,1
793,0,0,3.8,55,80,58,337,928,300.0,5,1
794,0,0,,0,58,27,5228,939,800.0,5,1
795,0,0,,0,4,27,5228,1761,450.0,5,1
796,1,0,3.7,67,49,27,5228,1761,700.0,5,1
797,1,0,3.7,31,57,78,5228,2469,300.0,5,1
798,0,0,3.3,4,32,78,5228,2381,250.0,5,1
799,0,0,3.2,4,4,78,5228,2392,100.0,5,1
800,0,0,,0,4,78,5228,2381,100.0,5,1
801,0,0,3.9,26,4,78,5228,2556,300.0,5,1
802,1,0,3.7,57,4,78,5228,1548,200.0,5,1
803,1,0,3.2,71,4,78,5228,536,600.0,5,1
804,1,0,,0,4,78,5228,1834,300.0,5,1
805,0,0,3.6,22,4,78,5228,1321,150.0,5,1
806,0,0,,0,57,78,5228,2410,150.0,5,1
807,0,0,3.2,8,57,78,5228,388,150.0,5,1
808,0,0,,0,57,78,5228,2136,400.0,5,1
809,0,0,,0,4,78,5228,1215,150.0,5,1
810,0,0,,0,57,78,5228,388,250.0,5,1
811,0,0,,0,84,78,5228,1834,300.0,5,1
812,0,0,,0,32,78,5228,2157,200.0,5,1
813,1,0,3.2,11,4,78,5228,343,150.0,5,1
814,1,0,3.6,17,4,78,5228,839,300.0,5,1
815,0,1,3.8,977,1,60,181,1346,1.3,6,1
816,0,0,4.1,868,1,73,232,1074,1.2,6,1
817,0,0,3.7,43,1,10,5228,1834,700.0,6,1
818,0,0,3.3,62,1,8,1279,2474,800.0,6,1
819,0,0,3.1,30,1,8,5228,880,1.0,6,1
820,0,0,,0,1,8,5228,1280,500.0,6,1
821,0,0,3.0,98,1,8,3412,1834,800.0,6,1
822,0,0,2.7,377,4,73,4900,1970,1.1,6,1
823,1,1,4.4,2487,3,73,2165,2039,900.0,1,2
824,1,1,4.2,1964,3,27,2719,126,1.0,1,2
825,1,0,4.3,3178,3,27,1224,2113,750.0,1,2
826,1,0,3.3,455,3,27,1940,65,550.0,1,2
827,0,0,3.1,19,3,27,5228,2161,800.0,1,2
828,0,1,4.7,3845,29,27,2670,2010,1.6,1,2
829,0,0,4.3,353,29,27,3288,2136,1.2,1,2
830,0,1,4.1,1234,29,27,840,2152,800.0,1,2
831,1,1,4.1,1538,29,27,2366,238,1.0,1,2
832,0,1,3.9,49,29,27,5228,1984,900.0,1,2
833,1,1,3.8,756,29,27,2616,1761,1.0,1,2
834,1,1,4.0,347,29,27,4796,1975,1.0,1,2
835,0,1,4.0,165,29,27,2141,2477,1.0,1,2
836,0,0,3.3,177,29,27,861,1872,950.0,1,2
837,0,0,2.7,43,29,27,5228,2005,1.0,1,2
838,1,0,3.0,102,0,27,4888,2474,600.0,1,2
839,1,0,3.8,54,3,19,5228,690,500.0,2,2
840,0,1,4.0,200,3,19,2901,622,700.0,2,2
841,1,0,3.9,102,3,19,704,580,450.0,2,2
842,1,0,3.7,171,3,19,1598,557,300.0,2,2
843,1,0,3.7,37,3,19,4970,588,400.0,2,2
844,1,0,3.9,40,3,53,5124,694,400.0,2,2
845,0,0,3.9,125,3,19,4336,702,500.0,2,2
846,1,0,3.9,49,3,19,1971,557,600.0,2,2
847,0,0,3.6,19,3,19,5228,685,900.0,2,2
848,0,0,3.8,69,3,20,1641,578,700.0,2,2
849,0,0,3.9,52,3,19,5228,675,700.0,2,2
850,1,0,3.6,18,3,40,5228,1167,900.0,2,2
851,0,0,3.9,78,3,19,451,557,350.0,2,2
852,0,1,3.6,39,3,22,5228,751,800.0,2,2
853,1,0,2.7,48,3,81,4972,844,650.0,2,2
854,0,0,3.6,13,3,19,5228,557,700.0,2,2
855,0,0,,0,3,19,5228,701,400.0,2,2
856,0,0,3.3,14,3,22,5228,661,700.0,2,2
857,0,0,3.7,9,3,19,5228,693,400.0,2,2
858,0,0,,0,3,39,5228,6,300.0,2,2
859,1,0,4.1,46,29,19,3696,767,600.0,2,2
860,0,0,4.0,129,29,19,2844,622,600.0,2,2
861,1,1,3.9,727,29,19,1700,660,800.0,2,2
862,0,0,4.1,521,29,19,3946,647,550.0,2,2
863,1,0,4.1,203,29,81,612,597,650.0,2,2
864,1,1,4.4,4381,29,29,978,2246,600.0,2,2
865,1,0,3.7,131,29,19,3982,769,400.0,2,2
866,0,0,3.7,34,29,19,5228,591,500.0,2,2
867,1,0,3.7,46,29,19,2036,525,450.0,2,2
868,1,0,3.6,10,29,19,5228,563,500.0,2,2
869,1,0,2.6,18,29,19,5228,1009,500.0,2,2
870,0,0,3.4,48,29,19,1707,685,550.0,2,2
871,0,0,3.4,6,29,19,5228,748,600.0,2,2
872,0,0,,0,29,19,5228,557,500.0,2,2
873,0,0,,0,29,78,5228,1393,300.0,2,2
874,1,0,3.7,127,29,19,3900,724,700.0,2,2
875,1,0,2.7,85,29,19,3873,759,500.0,2,2
876,0,0,3.2,11,0,19,5228,701,500.0,2,2
877,1,0,4.5,1178,0,39,2323,1413,500.0,3,2
878,1,0,3.7,335,0,27,1929,92,800.0,3,2
879,1,0,3.8,254,0,27,3025,465,800.0,3,2
880,1,0,3.6,21,3,78,5228,2208,400.0,3,2
881,1,0,3.8,20,29,78,5228,305,400.0,3,2
882,1,0,4.1,63,29,92,4449,1326,300.0,3,2
883,1,0,4.0,244,0,78,4056,317,400.0,3,2
884,1,0,3.4,9,29,92,5228,155,400.0,3,2
885,1,0,3.6,113,29,92,5228,1604,400.0,3,2
886,1,0,3.7,5,29,92,5228,1832,400.0,3,2
887,1,0,2.9,255,0,78,3564,1761,250.0,3,2
888,1,0,4.5,549,0,40,403,1159,400.0,3,2
889,1,0,4.1,775,0,78,3452,2489,300.0,3,2
890,1,0,3.9,38,0,92,5228,2381,250.0,3,2
891,1,0,3.6,208,29,92,1112,469,300.0,3,2
892,1,0,4.1,739,29,39,1280,880,500.0,3,2
893,1,0,3.8,310,3,78,1842,1761,400.0,3,2
894,1,0,3.3,42,0,78,5228,1215,500.0,3,2
895,1,0,4.0,126,0,78,2618,1761,150.0,3,2
896,1,0,4.1,427,3,92,3556,2102,500.0,3,2
897,1,0,4.0,197,0,78,2268,1761,300.0,3,2
898,1,0,4.1,601,0,78,3768,2257,700.0,3,2
899,1,0,3.9,488,29,92,5085,454,400.0,3,2
900,1,0,4.0,396,3,78,3735,2474,400.0,3,2
901,1,0,3.6,474,0,78,4926,1888,450.0,3,2
902,1,0,2.9,172,0,78,3511,1834,300.0,3,2
903,1,0,3.1,175,3,78,259,54,250.0,3,2
904,1,0,4.0,939,0,27,2958,868,600.0,3,2
905,1,0,3.9,173,0,78,4109,2229,250.0,3,2
906,1,0,3.9,77,3,78,1377,1761,400.0,3,2
907,1,0,3.9,326,0,19,3981,1831,200.0,3,2
908,1,0,3.3,212,29,78,330,389,350.0,3,2
909,1,0,4.1,464,0,78,2660,1800,300.0,3,2
910,1,0,3.3,628,3,39,4279,1400,450.0,3,2
911,1,0,3.6,518,29,27,1681,2474,400.0,3,2
912,1,0,3.9,70,3,40,1348,1153,350.0,3,2
913,1,0,3.9,62,29,78,2135,542,300.0,3,2
914,1,0,4.4,819,32,40,2335,1449,400.0,3,2
915,1,0,2.6,171,0,27,5228,73,450.0,3,2
916,1,0,3.9,158,3,92,5228,56,400.0,3,2
917,1,0,3.4,14,29,92,5228,1761,200.0,3,2
918,1,1,4.2,1964,3,27,2719,126,1.0,3,2
919,1,0,3.7,207,0,78,5228,880,300.0,3,2
920,1,0,4.0,138,3,39,2293,388,650.0,3,2
921,1,0,3.3,455,3,27,1940,65,550.0,3,2
922,1,0,3.9,14,29,92,5228,95,400.0,3,2
923,1,0,3.4,13,3,27,5228,1834,600.0,3,2
924,1,0,3.8,181,3,53,754,1802,600.0,3,2
925,1,0,3.6,140,3,78,5228,1606,200.0,3,2
926,1,0,3.2,44,0,78,5228,1834,300.0,3,2
927,1,0,3.6,43,29,78,2157,516,300.0,3,2
928,1,0,2.7,159,29,78,4039,2236,750.0,3,2
929,1,0,3.4,76,3,78,5228,1834,450.0,3,2
930,1,0,3.6,16,29,59,5228,409,100.0,3,2
931,1,0,3.5,74,3,78,5228,1761,400.0,3,2
932,1,0,3.9,20,0,92,5228,254,200.0,3,2
933,1,0,3.7,9,29,92,5228,956,400.0,3,2
934,1,0,4.1,51,29,92,5228,2489,200.0,3,2
935,1,0,3.5,53,3,78,5228,1834,350.0,3,2
936,1,0,3.1,28,0,92,5228,487,400.0,3,2
937,1,0,3.2,166,3,78,4333,2309,600.0,3,2
938,1,0,3.9,50,3,78,5228,2086,400.0,3,2
939,1,0,3.7,128,3,92,991,465,400.0,3,2
940,1,0,,0,29,92,5228,1689,200.0,3,2
941,1,0,3.6,8,3,92,5228,1502,500.0,3,2
942,1,0,2.9,126,0,78,2560,880,300.0,3,2
943,1,0,3.4,24,29,92,5228,1532,150.0,3,2
944,1,0,4.0,952,32,78,1119,2055,400.0,3,2
945,1,0,3.4,51,38,78,5228,429,400.0,3,2
946,1,0,3.8,472,3,78,729,536,600.0,3,2
947,1,1,4.0,739,3,27,985,487,800.0,3,2
948,1,0,4.0,117,3,27,5228,2474,500.0,3,2
949,1,0,3.9,255,0,27,1007,65,500.0,3,2
